Date,Open,High,Low,Close,Volume,Return,Volatility,MA5,MA10,MA20,RSI,MACD,Signal,Target_Close,Target_UpDown
2023-02-23,169.83999633789062,170.1300048828125,169.0800018310547,169.57000732421875,5073500,-0.05304511136865475,0.4331604366081247,170.37200012207032,171.4229995727539,174.31650009155274,15.776506697827898,-1.5637967475563528,-0.8993602349421421,168.35000610351562,0
2023-02-24,168.4199981689453,168.83999633789062,168.19000244140625,168.35000610351562,6496500,-0.719467575637045,0.4242545012861689,169.89200134277343,170.9550003051758,173.76050033569337,21.452500822610972,-1.7326764106156531,-1.0660234700768445,169.00999450683594,1
2023-02-27,168.8800048828125,169.22999572753906,168.5500030517578,169.00999450683594,4509200,0.39203348939262916,0.45253752943732606,169.44200134277344,170.5199996948242,173.25,23.999887827095364,-1.7925952892648525,-1.211337833914446,169.77999877929688,1
2023-02-28,168.77999877929688,170.25,168.58999633789062,169.77999877929688,6761600,0.455596886271592,0.49299302516998006,169.2740020751953,170.25,172.80100021362304,28.701842351648523,-1.7576870010670405,-1.320607667344965,170.75999450683594,1
2023-03-01,170.9499969482422,171.49000549316406,170.47000122070312,170.75999450683594,6590500,0.5772150633673867,0.5423020950826307,169.49400024414064,170.06499938964845,172.36849975585938,32.468716516008556,-1.6321302841731438,-1.3829121907106008,170.66000366210938,0
2023-03-02,170.52000427246094,170.97999572753906,170.36000061035156,170.66000366210938,3950700,-0.05855636445488699,0.44333028519571593,169.71199951171874,170.04199981689453,171.81800003051757,37.020800812913016,-1.5231363393578192,-1.4109570204400446,172.49000549316406,1
2023-03-03,171.4499969482422,172.60000610351562,170.97999572753906,172.49000549316406,6894500,1.0723085619275707,0.5585526100935432,170.53999938964844,170.21600036621095,171.54750061035156,45.90782118895393,-1.2744014919185815,-1.383645914735752,171.6199951171875,0
2023-03-06,172.32000732421875,172.3699951171875,171.5399932861328,171.6199951171875,4264100,-0.5043830646819902,0.5843997448494975,171.06199951171874,170.2520004272461,171.45550003051758,45.95102522877451,-1.1344032056333333,-1.3337973729152683,168.6199951171875,0
2023-03-07,170.4199981689453,170.47000122070312,168.52000427246094,168.6199951171875,8713300,-1.7480480627863337,0.8071064207284184,170.8299987792969,170.0520004272461,171.19549942016602,35.211219811804156,-1.25110650605788,-1.3172591995437908,168.5399932861328,0
2023-03-08,168.61000061035156,169.58999633789062,168.52000427246094,168.5399932861328,5718600,-0.047445044105887124,0.7916448482354604,170.38599853515626,169.93999938964845,170.9234992980957,40.08434200360546,-1.3346650042404065,-1.3207403604831138,170.1999969482422,1
2023-03-09,169.75,170.64999389648438,169.7100067138672,170.1999969482422,5583000,0.9849316056938173,0.8583849897450463,170.29399719238282,170.00299835205078,170.71299896240234,47.94314180880263,-1.2524992619160855,-1.3070921407697083,173.8699951171875,1
2023-03-10,171.92999267578125,173.8800048828125,171.9199981689453,173.8699951171875,13803400,2.1562856843419187,1.0383691402859896,170.5699951171875,170.55499725341798,170.75499877929687,57.89474655892271,-0.8810875100149076,-1.2218912146187482,177.86000061035156,1
2023-03-13,176.66000366210938,178.02000427246094,176.3000030517578,177.86000061035156,20554400,2.2948211912439564,1.2113418985880808,171.8179962158203,171.43999786376952,170.97999877929686,68.20927885298057,-0.26176347690523016,-1.0298656670760447,176.8300018310547,0
2023-03-14,177.35000610351562,177.58999633789062,176.2100067138672,176.8300018310547,10019000,-0.5791064746217711,1.2604846658607511,173.45999755859376,172.1449981689453,171.19749908447267,67.9699229717854,0.14427981993935646,-0.7950365696729645,178.2100067138672,1
2023-03-15,178.86000061035156,180.1300048828125,177.49000549316406,178.2100067138672,14546100,0.7804133170404848,1.2650234468173862,175.3940002441406,172.88999938964844,171.47749938964844,70.33897635391186,0.5708465551851134,-0.521859944701349,178.57000732421875,1
2023-03-16,179.50999450683594,179.64999389648438,177.8699951171875,178.57000732421875,10762200,0.20200920082427132,1.2563789514524903,177.06800231933593,173.68099975585938,171.86149978637695,75.07359855767791,0.9272638858452069,-0.23203517859203782,183.7700042724609,1
2023-03-17,181.0200042724609,184.80999755859372,180.7700042724609,183.7700042724609,24156300,2.9120214677489598,1.4720012403640477,179.04800415039062,174.80899963378906,172.5125,79.61477089173243,1.610755694787997,0.13652299608396917,183.83999633789065,1
2023-03-20,184.19000244140625,184.5399932861328,182.7400054931641,183.83999633789065,11845700,0.038086773577017397,1.4344476686046848,180.24400329589844,176.03099975585937,173.14150009155273,79.02559217580747,2.1334821976716114,0.5359148364014976,180.3699951171875,0
2023-03-21,182.6499938964844,182.72999572753903,179.89999389648438,180.3699951171875,10734500,-1.8875115806276654,1.4613131339108476,180.952001953125,177.20599975585938,173.62900009155274,67.98951365549874,2.241903352436907,0.8771125396085795,183.44000244140625,1
2023-03-22,180.3999938964844,183.94000244140625,180.27999877929688,183.44000244140625,11969600,1.702060989813825,1.468529428901301,181.9980010986328,178.6960006713867,174.31800003051757,71.52963071497237,2.5462008146273263,1.2109301946123288,185.7400054931641,1
2023-03-23,183.91000366210935,186.2400054931641,183.6000061035156,185.7400054931641,11347100,1.253817608562513,1.4735160830423353,183.43200073242187,180.2500015258789,175.12649993896486,71.97344821024416,2.93907000064749,1.556558155819361,183.6499938964844,0
2023-03-24,185.6100006103516,185.9900054931641,183.6199951171875,183.6499938964844,9245900,-1.1252350246951037,1.524041219141183,183.40799865722659,181.2280014038086,175.8914993286133,69.17435280314962,3.046655246932147,1.8545775740419184,181.9499969482422,0
2023-03-27,181.1499938964844,182.1499938964844,180.69000244140625,181.9499969482422,6925000,-0.9256722051406263,1.4552289068420974,183.0299987792969,181.63700103759766,176.5384994506836,72.16493485207299,2.9606136719742437,2.0757847936283835,183.44000244140625,1
2023-03-28,182.30999755859372,183.6199951171875,182.1199951171875,183.44000244140625,6202600,0.8189093257242153,1.4351197092911594,183.64400024414064,182.29800109863282,177.22149963378905,73.66581437902153,2.978323831539143,2.2562926012105353,182.52999877929688,0
2023-03-29,182.4900054931641,183.2700042724609,182.2400054931641,182.52999877929688,4996500,-0.496077000653139,1.4519111830508895,183.46199951171877,182.7300003051758,177.80999984741212,70.06181467712511,2.885665415627784,2.3821671640939854,184.17999267578125,1
2023-03-30,182.75,184.44000244140625,182.5500030517578,184.17999267578125,6360300,0.9039576549164652,1.4662713370928335,183.14999694824218,183.29099884033204,178.4859992980957,67.95539823761379,2.9118081593982765,2.488095363154844,183.22000122070312,0
2023-03-31,184.1100006103516,184.4199981689453,182.8000030517578,183.22000122070312,8003300,-0.5212246135594234,1.1621845489795901,183.06399841308593,183.23599853515626,179.02249908447266,60.43613503548792,2.8225268521535725,2.55498166095459,184.5399932861328,1
2023-04-03,183.8500061035156,185.0399932861328,183.32000732421875,184.5399932861328,9206600,0.7204410308019105,1.1860148741284464,183.58199768066407,183.30599822998047,179.66849899291992,64.84403367861941,2.82571007417954,2.60912734359958,187.97999572753903,1
2023-04-04,184.72000122070312,188.22999572753903,184.66000366210935,187.97999572753903,13765400,1.8640958960437493,1.0970484138238323,184.48999633789063,184.06699829101564,180.6364990234375,67.42773713727021,3.070418376515164,2.701385550182697,187.8300018310547,0
2023-04-05,188.33999633789065,188.8600006103516,186.77999877929688,187.8300018310547,11440800,-0.07979247786650268,1.0065614381649246,185.54999694824218,184.50599822998046,181.6009994506836,66.64269796529307,3.215185557525615,2.8041455516512808,186.4900054931641,0
2023-04-06,186.88999938964844,187.25999450683597,185.9499969482422,186.4900054931641,6648400,-0.713409106547247,0.9785396982336778,186.01199951171876,184.58099822998048,182.41549987792968,55.676131449802114,3.185072552075013,2.8803309517360276,185.1100006103516,0
2023-04-10,185.17999267578125,185.3600006103516,184.19000244140625,185.1100006103516,6408100,-0.7399886547073353,0.9339333706392882,186.38999938964844,184.72699890136718,182.97750015258788,52.512869128884525,3.015096758838638,2.9072841131565497,186.27999877929688,1
2023-04-11,185.91000366210935,186.50999450683597,185.63999938964844,186.27999877929688,6031500,0.6320556237304986,0.8750294254940418,186.73800048828124,185.15999908447264,183.39850006103515,62.864613295672434,2.9408979513033557,2.914006880785911,187.19000244140625,1
2023-04-12,187.5399932861328,187.66000366210935,185.97000122070312,187.19000244140625,10000900,0.48851388666131257,0.8567423107575484,186.5800018310547,185.53499908447264,183.91650009155273,59.01009235931265,2.9218433605957728,2.9155741767478833,189.72000122070312,1
2023-04-13,189.75999450683597,190.41000366210935,188.9900054931641,189.72000122070312,14060100,1.3515672558895409,0.8872321113925665,186.95800170898437,186.25399932861328,184.49199981689452,59.45816776985907,3.0754404544229885,2.9475474322829043,186.3600006103516,0
2023-04-14,188.0800018310547,188.4900054931641,185.1699981689453,186.3600006103516,13272500,-1.7710313033588942,1.094344066199085,186.93200073242187,186.47200012207034,184.88149948120116,56.0735295022868,2.8926980666592783,2.936577559158179,185.52999877929688,0
2023-04-17,185.88999938964844,185.92999267578125,184.1000061035156,185.52999877929688,7468100,-0.44537552497121435,1.0896345907259724,187.01600036621093,186.7029998779297,184.96949920654296,58.34888985837932,2.6503476388211595,2.8793315750907755,186.25,1
2023-04-18,185.2400054931641,186.9900054931641,185.0399932861328,186.25,8056900,0.3880780603893852,1.0746130793822604,187.01000061035157,186.87400054931643,185.08999938964843,56.7972904738423,2.487704550413497,2.8010061701553197,185.3600006103516,0
2023-04-19,184.3500061035156,185.5800018310547,184.27999877929688,185.3600006103516,7373500,-0.47785202128773907,0.88535631221778,186.6440002441406,186.61200103759768,185.33949966430663,56.85231176435392,2.2609306175818347,2.692991059640623,186.08999633789065,1
2023-04-20,186.13999938964844,187.02999877929688,185.77999877929688,186.08999633789065,5789900,0.39382591990468896,0.9012652978121919,185.91799926757815,186.43800048828126,185.47199935913085,54.840358724973505,2.115726419211626,2.5775381315548236,184.25,0
2023-04-21,184.97999572753903,185.67999267578125,183.22000122070312,184.25,10698700,-0.9887669268098143,0.9263083659455195,185.49599914550782,186.21399993896486,185.39749908447266,52.498785811167,1.8310712690988282,2.4282447590636247,184.80999755859372,1
2023-04-24,184.07000732421875,185.02999877929688,183.4600067138672,184.80999755859372,8303400,0.3039335460481629,0.9069058049129274,185.35199890136718,186.18399963378906,185.45549926757812,50.68011183121689,1.6318561132105174,2.268967029893003,185.75,1
2023-04-25,184.83999633789065,186.22000122070312,184.3000030517578,185.75,8451900,0.5086318131183543,0.8979547780531437,185.2519989013672,186.13099975585936,185.645499420166,43.573495953120805,1.5321651617497025,2.121606656264343,184.7400054931641,0
2023-04-26,186.6300048828125,186.6499938964844,184.3000030517578,184.7400054931641,8203600,-0.543738630867241,0.8916936791208884,185.1279998779297,185.88600006103516,185.71049957275392,41.51565681534431,1.35602978143595,1.9684912812986646,184.75,1
2023-04-27,183.8999938964844,184.9900054931641,183.3800048828125,184.75,9107400,0.005410039265307809,0.7305498427962225,184.86000061035156,185.38899993896484,185.82149963378907,44.84595212461582,1.2033759281008543,1.8154682106591027,184.8000030517578,1
2023-04-28,184.7899932861328,185.3800048828125,184.1699981689453,184.8000030517578,6700400,0.02706525128974846,0.5043005902037014,184.97000122070312,185.23300018310547,185.85250015258788,49.00322250177601,1.0740504924019092,1.667184667007664,183.97000122070312,0
2023-05-01,186.0500030517578,186.22000122070312,183.91000366210935,183.97000122070312,7997700,-0.4491351825477108,0.5046021772755939,184.802001953125,185.0770004272461,185.8900001525879,42.406315396638426,0.8942762814151308,1.5126029898891573,187.5200042724609,1
2023-05-02,184.6499938964844,187.63999938964844,184.5200042724609,187.5200042724609,14680600,1.929664090994354,0.8085411625478208,185.1560028076172,185.2040008544922,186.03900070190429,50.92437535101637,1.0264274845552848,1.4153678888223828,189.1100006103516,1
2023-05-03,187.6100006103516,189.2100067138672,186.92999267578125,189.1100006103516,11133800,0.8479075840785777,0.81720984701418,186.03000183105468,185.5790008544922,186.09550094604492,48.196330488814056,1.2451048873651587,1.381315288530938,190.44000244140625,1
2023-05-04,188.8600006103516,191.3600006103516,188.80999755859372,190.44000244140625,14146800,0.7032953449114698,0.8309629112096021,187.16800231933593,186.01400146484374,186.2260009765625,63.70969313200188,1.5083411195383007,1.4067204547324108,187.4600067138672,0
2023-05-05,186.55999755859372,187.5800018310547,185.7700042724609,187.4600067138672,12507000,-1.5647950479605433,0.93821992447635,187.70000305175782,186.33500213623046,186.27450103759764,55.66649971283345,1.4596708032943582,1.4173105244448003,187.69000244140625,1
2023-05-08,187.82000732421875,188.6699981689453,187.4900054931641,187.69000244140625,6075400,0.12269055761324754,0.9372417148067878,188.44400329589843,186.6230026245117,186.40350112915038,54.35309659730399,1.4232516015588317,1.4184987398676066,189.0200042724609,1
2023-05-09,188.1199951171875,189.3300018310547,188.07000732421875,189.0200042724609,7098800,0.7086162362163417,0.9476142365043051,188.74400329589844,186.95000305175782,186.5405014038086,60.7774083393241,1.4845956596386998,1.4317181238218253,188.75,0
2023-05-10,188.97999572753903,189.63999938964844,187.82000732421875,188.75,9392100,-0.1428442843920963,0.9217831619491941,188.67200317382813,187.35100250244142,186.61850128173828,58.05086389557509,1.4941999721871184,1.4442144934948842,187.1300048828125,0
2023-05-11,188.44000244140625,188.80999755859372,186.8600006103516,187.1300048828125,8245500,-0.8582755587748347,0.9824627399530854,188.01000366210937,187.58900299072266,186.48900146484374,58.83437742221762,1.355466418856082,1.4264648785671237,186.80999755859372,0
2023-05-12,187.42999267578125,187.9199981689453,186.5800018310547,186.80999755859372,7084400,-0.17100802429795836,0.9868098163649317,187.88000183105467,187.79000244140624,186.51150131225586,56.226651008828455,1.2057974789142634,1.3823313986365517,187.2100067138672,1
2023-05-15,187.3000030517578,187.8800048828125,187.02999877929688,187.2100067138672,5518100,0.21412620336231925,0.9669480487682908,187.78400268554685,188.11400299072267,186.5955017089844,54.70362858229963,1.106703769364401,1.3272058727821217,184.8699951171875,0
2023-05-16,186.5800018310547,186.82000732421875,184.4600067138672,184.8699951171875,9519500,-1.24993937971285,0.8419920701373758,186.9540008544922,187.8490020751953,186.52650146484376,50.385725398290035,0.829786647111689,1.2277220276480352,184.22999572753903,0
2023-05-17,184.30999755859372,184.4499969482422,183.47999572753903,184.22999572753903,7474300,-0.34618889303413836,0.7678871280275038,186.05,187.36100158691406,186.47000122070312,48.51257582463235,0.5523184473450442,1.092641311587437,181.83999633789065,0
2023-05-18,182.1000061035156,182.27999877929688,181.33999633789065,181.83999633789065,8812600,-1.2972911279784172,0.749883606674627,184.99199829101562,186.5010009765625,186.25750122070312,42.53278672748625,0.13797938285685518,0.9017089258413207,183.63999938964844,1
2023-05-19,182.25,184.33999633789065,181.80999755859372,183.63999938964844,8432300,0.9898829124551201,0.766098982556672,184.35799865722657,186.11900024414064,186.22700119018555,49.206345711360406,-0.044627667902318535,0.712441607092593,183.2100067138672,0
2023-05-22,183.22000122070312,183.83999633789065,182.91000366210935,183.2100067138672,4834300,-0.2341497915543389,0.7575042951673376,183.55799865722656,185.6710006713867,186.14700164794922,37.8042040652078,-0.22148870268588894,0.5256555451368966,183.42999267578125,1
2023-05-23,182.77999877929688,183.75999450683597,182.47999572753903,183.42999267578125,6345000,0.1200731149241463,0.6960985059751829,183.2699981689453,185.11199951171875,186.03100128173827,32.57666603946484,-0.33998221499683723,0.3525279931101498,181.9499969482422,0
2023-05-24,183.5399932861328,183.5399932861328,181.7700042724609,181.9499969482422,6732900,-0.8068450017086337,0.7112056091160991,182.81399841308593,184.43199920654297,185.8915008544922,24.19450739147001,-0.5470069084344971,0.17262101280122047,180.1999969482422,0
2023-05-25,181.17999267578125,181.30999755859372,180.10000610351562,180.1999969482422,6919200,-0.9618027091793824,0.7199009723747934,182.48599853515626,183.73899841308594,185.66400070190429,26.149772722259897,-0.8425731849633564,-0.03041782675169491,180.9199981689453,1
2023-05-26,181.00999450683597,181.3000030517578,180.08999633789062,180.9199981689453,5823700,0.39955673301699246,0.7593348826002501,181.94199829101564,183.1499984741211,185.47000045776366,28.45321012343969,-1.0071042366040501,-0.22575510872216598,182.0399932861328,1
2023-05-30,181.72000122070312,182.3999938964844,181.1699981689453,182.0399932861328,4906100,0.6190554546333882,0.8005013673674302,181.70799560546874,182.63299713134765,185.37350006103514,27.483835527973838,-1.0351890200043954,-0.3876418909786119,182.32000732421875,1
2023-05-31,182.38999938964844,183.4499969482422,182.1000061035156,182.32000732421875,8497900,0.1538200661465705,0.730943275788319,181.48599853515626,182.37799835205078,185.11350021362304,29.27147444474177,-1.0230584396302618,-0.5147252007089419,183.75999450683597,1
2023-06-01,182.80999755859372,184.2100067138672,182.72000122070312,183.75999450683597,7300500,0.7898130346476462,0.7812587176776179,181.847998046875,182.33099822998048,184.84599990844725,39.00844757516681,-0.8870248656282911,-0.5891851336928118,181.0500030517578,0
2023-06-02,183.52999877929688,183.55999755859372,180.9600067138672,181.0500030517578,8724800,-1.4747450675273832,0.8147227550641916,182.01799926757812,182.2519989013672,184.37649993896486,33.747180953709616,-0.9865189637170033,-0.6686518996976502,182.13999938964844,1
2023-06-05,180.7899932861328,182.44000244140625,180.6000061035156,182.13999938964844,5748800,0.6020416015011243,0.7681189659895212,182.26199951171876,182.10199890136718,184.1104995727539,36.23026963587719,-0.966276523997891,-0.7281768245576984,182.33999633789065,1
2023-06-06,182.3600006103516,182.6499938964844,181.5200042724609,182.33999633789065,4967200,0.10980396887692034,0.7681163617125646,182.32200012207034,182.01499786376954,183.84299926757814,42.22493782051052,-0.9234511918909334,-0.7672316980243454,180.1499938964844,0
2023-06-07,181.94000244140625,183.0,180.1499938964844,180.1499938964844,9066500,-1.2010543410059138,0.8462271304145502,181.88799743652345,181.68699798583984,183.3994987487793,38.55215871229943,-1.0540759704163065,-0.8246005525027377,182.52999877929688,1
2023-06-08,182.0,183.0399932861328,181.9600067138672,182.52999877929688,6394100,1.3211240429905624,0.9333274121860511,181.64199829101562,181.7449981689453,183.08849868774413,51.937124419762185,-0.9545471199720339,-0.850589865996597,182.0399932861328,0
2023-06-09,182.3600006103516,182.7899932861328,181.72000122070312,182.0399932861328,4379200,-0.26845203333208945,0.8749119853370139,181.83999633789062,181.9289978027344,182.83399810791016,45.15148768844641,-0.9047794033239711,-0.8614277734620719,181.8800048828125,0
2023-06-12,181.8000030517578,181.94000244140625,181.0399932861328,181.8800048828125,4873600,-0.087886403659021,0.8702499117282099,181.78799743652343,182.0249984741211,182.5874984741211,45.902634990744126,-0.8682393338124825,-0.8627900855321541,180.5399932861328,0
2023-06-13,182.1000061035156,182.42999267578125,180.1699981689453,180.5399932861328,5126700,-0.7367558613950331,0.8784188280281355,181.42799682617186,181.8749984741211,182.25399780273438,41.671467104759806,-0.936612120866954,-0.8775544925991141,180.63999938964844,1
2023-06-14,181.69000244140625,181.9600067138672,180.13999938964844,180.63999938964844,6807000,0.05539277015322863,0.8760656417487462,181.5259979248047,181.70699768066407,182.04249801635743,45.89856775685309,-0.9715292065024812,-0.8963494353797875,181.91000366210935,1
2023-06-15,180.27999877929688,182.0500030517578,180.17999267578125,181.91000366210935,6739000,0.7030581691497062,0.8667754910936939,181.4019989013672,181.5219985961914,181.92649841308594,55.519709836842225,-0.8865034574849346,-0.8943802398008169,181.6300048828125,0
2023-06-16,181.92999267578125,182.6199951171875,181.41000366210935,181.6300048828125,8778600,-0.15392159510750902,0.7222090374153128,181.32000122070312,181.5799987792969,181.91599884033204,52.358825813607595,-0.8321213236118865,-0.881928456563031,179.75,0
2023-06-20,180.05999755859375,180.08999633789062,179.22000122070312,179.75,7584200,-1.0350739592973501,0.7635882506366218,180.8940002441406,181.34099884033202,181.72149887084962,42.75777536494148,-0.9300032740654558,-0.891543420063516,179.49000549316406,0
2023-06-21,179.14999389648438,179.9499969482422,178.19000244140625,179.49000549316406,6702300,-0.14464228474878604,0.7589579547817876,180.6840026855469,181.05599975585938,181.53549880981444,41.03862243709734,-1.016833386515259,-0.9166014133538646,177.7100067138672,0
2023-06-22,178.36000061035156,178.99000549316406,177.6300048828125,177.7100067138672,7945000,-0.9916979914319946,0.729195183719249,180.09800415039064,180.81200103759767,181.24949951171874,31.246168749101187,-1.2152690366518755,-0.9763349380134668,178.1999969482422,1
2023-06-23,179.60000610351562,179.9499969482422,178.08999633789062,178.1999969482422,5416800,0.27572461643308177,0.5504515514206608,179.3560028076172,180.37900085449218,181.06199951171874,39.755552289037105,-1.3178018032571686,-1.0446283110622072,178.50999450683594,1
2023-06-26,179.0500030517578,179.0800018310547,178.4199981689453,178.50999450683594,3222100,0.17396047357047806,0.5653474715467659,178.73200073242188,180.0260009765625,180.97749938964844,36.1766811390745,-1.358386908564313,-1.1073800305626285,177.69000244140625,0
2023-06-27,179.07000732421875,179.2899932861328,177.42999267578125,177.69000244140625,5036900,-0.4593535884055422,0.5697735089427923,178.32000122070312,179.60700073242188,180.81599960327148,33.09093128551116,-1.4401166355079908,-1.173927351551701,177.27999877929688,0
2023-06-28,177.22999572753906,177.69000244140625,176.6999969482422,177.27999877929688,5866700,-0.23074098512918528,0.5416761578394116,177.87799987792968,179.28100128173827,180.5779998779297,38.01171752504231,-1.52044515660927,-1.2432309125632148,177.08999633789062,0
2023-06-29,175.8300018310547,177.6300048828125,175.7899932861328,177.08999633789062,6862500,-0.1071764681377263,0.5362141991553354,177.75399780273438,178.9260009765625,180.31649932861328,22.188123106302754,-1.5812104871955626,-1.3108268274896844,178.27000427246094,1
2023-06-30,177.69000244140625,178.52999877929688,177.32000732421875,178.27000427246094,6420600,0.6663323502016594,0.5294478432648407,177.76799926757812,178.56200103759767,180.04199981689453,31.996234125468817,-1.5166674723650146,-1.3519949564647504,178.47000122070312,1
2023-07-03,178.61000061035156,179.33999633789062,178.4600067138672,178.47000122070312,4085700,0.11218766110339118,0.5386652612539699,177.76000061035157,178.24600067138672,179.9129997253418,33.77735255174328,-1.4328614509443867,-1.3681682553606778,177.83999633789062,0
2023-07-05,179.41000366210938,179.4199981689453,177.8300018310547,177.83999633789062,5650600,-0.353003237800964,0.454065539170995,177.78999938964844,178.05500030517578,179.6979995727539,36.224509655852046,-1.4011293569965346,-1.374760475687849,177.30999755859375,0
2023-07-06,177.50999450683594,177.8000030517578,176.66000366210938,177.30999755859375,5133000,-0.2980200124891419,0.45809441068512047,177.7959991455078,177.83699951171874,179.44649963378907,33.724324429137496,-1.4025798486109409,-1.3803243502724676,178.63999938964844,1
2023-07-07,178.3800048828125,179.64999389648438,178.35000610351562,178.63999938964844,5200300,0.7500997402107412,0.4198664887219281,178.1059997558594,177.92999877929688,179.37099990844726,34.11075604457537,-1.2816354455624719,-1.3605865693304686,178.77999877929688,1
2023-07-10,178.3699951171875,178.9199981689453,178.25999450683594,178.77999877929688,3320500,0.07836956455820054,0.41281334091778765,178.20799865722657,177.98799896240234,179.18349990844726,35.9605526240623,-1.1611048600048264,-1.3206902274653403,179.4499969482422,1
2023-07-11,179.42999267578125,179.7100067138672,179.1300048828125,179.4499969482422,2819600,0.37476125602418087,0.42511774190497886,178.40399780273438,178.08199920654297,179.05400009155272,48.3221281774255,-0.999992953455461,-1.2565507726633645,181.8800048828125,1
2023-07-12,181.17999267578125,181.9499969482422,181.1000061035156,181.8800048828125,7062000,1.3541420874312982,0.5504402415875415,179.21199951171874,178.5009994506836,179.05400009155272,60.75607226979625,-0.6685229583475802,-1.1389452098002077,182.00999450683597,1
2023-07-13,181.9600067138672,182.1499938964844,181.4900054931641,182.00999450683597,4527900,0.07146999149643118,0.5299621178826321,180.1519989013672,178.9739990234375,179.12750015258788,72.72722873687445,-0.3908362063227173,-0.9893234091047097,181.42999267578125,0
2023-07-14,181.58999633789065,182.1699981689453,181.1100006103516,181.42999267578125,5389300,-0.31866482531701656,0.5502908103770122,180.70999755859376,179.40799865722656,179.16699981689453,66.91096699149492,-0.21508933919281503,-0.8344765951223309,181.55999755859372,1
